Abditibacterium	0.03833	0.04409	0.03006	0.0611	0.03827	0.04585	0.02505	0.05883	0.06581	0.07837	0.09104	0.0618	0.02484	0.14076	0.01101	0.01057	0.01164	0.00876	0.00419	0.00486	0.01503	0.00936	0.07202	0.07753	0.04142	0.02475	0.01938	0.01638	0.02243	0.02003	0.00861	0.03618	0.04207	0.04724	0.0214	0.04488
Thermobaculum	0	0	0	0	0	0	9e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoplanes	0.01115	0.02443	0.01789	0.05055	0.04004	0.04619	0.00585	0.04309	0.0369	0.04955	0.01714	0.03857	0.1913	0.03432	0.03286	0.164	0.31651	0.45068	0.21662	1.2794	0.11598	0.1511	0.28356	0.11657	0.04241	0.01391	0.00761	0.01009	0.00915	0.01013	0.0791	0.01252	0.03075	0.00898	0.04862	0.03564
Duganella	0.12848	0.0689	0.06599	0.02584	0.0532	0.07039	0.03525	0.01607	0.06777	0.0035	0.06609	0.24461	0.00903	0.03016	0.03032	0.09671	0.04797	0.23622	0.04	0.19153	0.17101	0.1876	0.36136	0.24098	0.09728	0.01993	0.06747	0.05293	0.02332	0.02262	0.05712	0.07565	0.0239	0.00957	0.0066	0.02772
Dictyoglomus	0	0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gynurincola	0.01447	0.00655	0.01349	0.00494	0.0342	0.01236	0.00825	0.04002	0.01385	0	0.00621	0.0185	0.00097	0.02323	0.00322	0.01291	0	0.00292	0.01034	0	0.01367	0.00324	0.02766	0	0.01036	0.01801	0.00638	0.0257	0.00295	0	0.0136	0.00606	0	0.00215	0.01461	0.03564
Asticcacaulis	0.02191	0.0436	0.08213	0.05033	0.03298	0.16364	0.0168	0.05301	0.04596	0.11162	0.02286	0.04152	0.07516	0.03935	0.02118	0.11639	0.0443	0.04738	0.00505	0.04269	0.03562	0.07123	0.06603	0.10819	0.07083	0.06591	0.04047	0.07463	0.02539	0.01413	0.01451	0.02031	0.0746	0.03856	0.17128	0.04487
Pseudomonas	0.52821	1.23962	0.97122	1.34642	1.54165	2.63716	0.84462	1.70251	1.07266	0.18377	0.53698	1.68552	3.10589	1.51404	0.72862	1.02719	0.38586	0.96823	0.85401	1.5054	1.27363	2.68104	3.96157	2.5902	0.76546	0.61836	0.07679	0.10053	0.57511	0.56523	1.07294	0.45236	0.13663	0.39557	0.54165	0.56885
Alistipes	0	0.00129	0.00029	0.00359	0	0	0	0.00581	0.00124	0	0.00248	0	0	0	0.00322	0.02412	0.00765	0.0018	0.00111	0	0	0	0	0.03066	0	0	0.00417	0	0.00886	0	0.01814	0	0.00153	0	0	0.0066
Phaeodactylibacter	0.02484	0.12163	0.03461	0.03617	0.07031	0.06181	0.13725	0.19084	0.10343	0.02101	0.03565	0.03305	0.31276	0.07905	0.02608	0.18645	0.11872	0.1199	0.12739	0.20257	0.21185	0.30435	0.37499	0.52207	0.12362	0.04539	0.07778	0.0575	0.00945	0.02215	0.01881	0.05245	0.24617	0.29563	0.23831	0.06995
Saccharibacillus	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289	0	0	0	0	0	0	0	0.00091	0	0	0	0	0
Ideonella	0	0.00951	0.01173	0	0.01982	0.00945	0.01455	0.00616	0.01295	0.00215	0.00733	0.01181	0.35308	0.00902	0.03845	0.28949	0.39364	0.44752	0.69477	0.49386	1.29151	0.87059	0.42161	0.73436	0.02578	0.09943	0.05618	0.05369	0.03484	0.09331	0.16817	0.02493	0.14462	0.07577	0.04682	0.02508
IS-44	0.41162	0.75961	1.13328	0.91147	1.16486	0.90974	0.82017	0.57902	0.72083	1.83714	1.94608	1.76603	0.64418	0.98012	0.70454	0.54684	0.18042	0.24678	0.50869	0.33349	0.57206	0.65024	0.86841	0.92134	1.30234	1.65427	1.62269	0.87447	1.14752	0.84561	0.53372	1.19783	2.2404	1.84592	2.84118	2.0642
MM2	0.03716	0.0144	0.01451	0	0.00122	0.00052	0.00135	0	0	0.00162	0.01268	0	0.09581	0.00156	0	0.20994	0.05626	0.21984	0.10375	0.52419	0.37982	0.43925	0.3985	1.368	0.05377	0.04848	0	0	0	0.00777	0	0.00336	0.01055	0.03613	0.15767	0.02508
Chryseolinea	0.47127	0.41193	0.26557	0.24578	0.29083	0.32249	0.44025	0.47437	0.3188	0.11661	0.09515	0.33849	0.34002	0.23108	0.4308	0.09735	0.31493	0.0631	0.12763	0.07349	0.16643	0.51121	0.18203	0.09482	0.09904	0.29717	0.54955	0.94224	0.56034	0.84514	1.13818	0.27689	0.06024	0.06082	0.05822	0.37351
Polycyclovorans	0.00489	0.00669	0.00675	0	0	0.00549	0	0	0	0.09842	0.00075	0	0.89197	0	0.17636	1.04689	0.21738	0.16392	0.65269	0.68103	1.27919	0.79631	0.66887	0.74613	0.00154	0.09665	0.02821	0	0.04635	0.0212	0	0.17691	0.01729	0.00312	0.0018	0
Escherichia-Shigella	0	0.00077	0.00572	0	0	0	0.00105	0.00855	0.00515	0	0.00261	0	0.01306	0	0.00271	0.0546	0.01833	0	0.00111	0	0.00169	0	0	0.0688	0.00143	0.0993	0	0	0	0	0.04487	0	0	0	0	0
Agriterribacter	0.02288	0.02765	0.04693	0.05864	0.03963	0.08242	0.07845	0.1457	0.03637	0.02343	0.05516	0.0301	0.19871	0.03519	0.01356	0	0.00159	0	0	0.00352	0	0.04407	0	0	0.06457	0.14075	0.0265	0.10072	0.03838	0.03581	0.06527	0.02011	0.03241	0.05252	0.11225	0.10295
Sumerlaea	0.1899	0.24429	0.17525	0.09301	0.15701	0.0905	0.1575	0.07217	0.10981	0.27659	0.25241	0.10372	0.13065	0.12168	0.7918	0.04021	0.09068	0.06557	0.10302	0.06545	0.11509	0.03634	0.07595	0.06131	0.66056	0.15626	1.05717	0.96546	0.47058	0.71628	0.49453	1.48048	0.35674	0.50707	0.36291	0.20724
