Genus	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
Anaeroplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06471120357074	0	0	0	0	0	0	0	0	0	0	0	0
Acholeplasma	0	0	0	0	0	0	0	0	0	6.77912106114305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dubosiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90213295682869	0	0	0	0	0	0	0	6.92062282320984	0	0	0	0	0	0	0	3.65220680898106	0	0	0	0
BBMC-4	0	4.52050560177797	0	29.0309803713506	6.51699536156718	6.20548521855815	40.3800891553965	3.70016856722161	6.84481956694261	3.38956053057153	5.71673773610938	0	0	33.2511977706006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
possible genus 04	36.8870346230075	15.498876348953	49.5601255497576	18.6627730958683	55.8599602420044	23.0489450975017	0	0	0	6.77912106114305	9.28969882117774	26.5460644562199	141.022792837897	30.2283616096369	43.5935877794101	116.185904773283	83.2003398330687	78.1801420460148	123.892599035423	403.354929198762	175.916981726183	656.95187694468	86.3295176274078	97.4210751267231	30.7357115214309	11.0952462002875	129.634098362061	35.9820089607829	22.2335979423212	0	36.8522774996572	37.7394703594709	34.3861547275394	50.5098371505872	21.8724130231891	23.8057179932502
Zag 111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12942240714149	0	0	0	0	0	0	0	0	0	0	0	0
Luteolibacter	347.934461714314	231.837358719756	215.892053764698	254.021078249318	508.32563820224	345.734176462526	174.980386340051	173.907922659416	142.600407644638	298.281326690294	264.399120295059	319.500847205218	410.169952339493	1075.12206124942	194.095259874993	1463.25218684768	293.64825823436	690.974490730219	993.594111076164	359.562108314325	285.737987659291	2507.25933491916	346.768986772277	290.133802973028	179.29165054168	43.527504324205	315.691671191062	109.445277255715	40.0204762961782	433.836244822743	685.117340789082	702.441109594023	231.580225716082	52.1391867360901	194.247858515465	120.516447340829
Neochlamydia	11.9633625804349	78.1401682593049	21.0460807129108	19.6995938234165	26.0679814462687	56.7358648553888	43.7450965850129	0	23.9568684842991	84.7390132642882	10.0042910381914	26.5460644562199	0	128.974342867784	50.8591857426451	40.2624422481673	9.78827527447867	3.44912391379477	3.67997818917098	134.835790617872	116.939034095439	29.245414717407	9.43095570719581	26.0854244874832	24.3324382877994	49.5018676628213	21.9165561979024	19.4902548537574	16.3046384910356	17.4309205509138	6.70041409084677	0	18.2457147533882	19.5521950260338	9.89466303429982	0
Waddlia	14.9542032255436	1.93735954361913	12.899210759526	21.773235278513	13.9649900605011	10.6379746603854	24.6767211505201	14.8006742688865	42.2097206628127	164.393685732719	3.57296108506836	0	29.2364326615152	65.4947834875467	6.22765539705858	0	0	0	0	0	0	0	0	1.59706680535612	30.7357115214309	0	2.33154853169174	0	0	0	0	0	50.5265947016905	5.70272354925985	0	0
Roseibacillus	0	0	1.35781165889747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrucomicrobium	0	0	1.35781165889747	0	1.86199867473348	24.8219408742326	0	0	0	0	0	7.58458984463426	15.4781114090375	5.03806026827282	1.03794256617643	24.1574653489004	28.1412914141262	32.1918231954179	18.3998909458549	17.2866398228041	13.2191951586149	79.1766105763947	66.7421480816934	37.7972477267614	0	0.853480476945195	4.66309706338348	5.99700149346382	0	9.68384475050765	3.35020704542338	0	0	0	0	0
Akkermansia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9546214064622	0	0	0	0	0	0	0	17.0353792571319	0	0	0	0	0	0	0	31.6524590111692	0	0	0	0
Candidatus Protochlamydia	30.9053533327901	30.9977526979061	0	12.4418487305788	0	7.0919831069236	0	0	0	0	0	0	6.01926554795902	4.03044821461826	1.03794256617643	0	15.9059473210278	8.04795579885447	8.58661577473228	0	17.2866398228041	143.373862395093	8.70549757587306	22.891290876771	15.3678557607154	9.38828524639715	53.62561622891	0	0	7.74707580040612	0	13.3914249662639	4.21054955847421	19.5521950260338	10.4154347729472	0
Candidatus Metachlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64540217053151	0
Parachlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87353790020306	0	0	0	0	0	0
Candidatus Fritschea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59706680535612	0	0	0	0	0	0	3.35020704542338	3.65220680898106	0	0	0	0
Mariniblastus	27.9145126876814	18.0820224071119	11.5413991006285	0	14.8959893978678	12.4109704371163	21.3117137209037	0	18.2528521785136	55.0803586217873	27.8690964635332	0	24.0770621918361	37.2816459852189	26.9865067205872	71.3220405538964	34.2589634606754	45.9883188505969	82.1861795581519	150.969987785822	118.972756427534	14.9793587576963	33.3710740408467	24.4883576821271	38.4196394017886	20.4835314466847	18.6523882535339	19.4902548537574	34.0915168448926	30.9883032016245	0	45.043883977433	7.71934085720272	31.7723169173049	16.6646956367155	46.1235786119222
SH-PL14	100.691635051994	93.639044608258	58.3859013325912	70.5038094732801	49.3429648804372	37.2329113113489	62.8134720195056	0	47.9137369685982	226.253165415649	171.502132083281	35.0787280314335	291.504431536872	175.324497335894	275.054780036754	326.700959956558	312.001274374008	378.25392254616	457.543954853592	358.409665659471	566.391669488345	417.995439619525	319.927035913335	276.292557326608	103.733026384829	137.410356788176	120.307904235294	151.424287709961	148.223986282142	160.751822858427	149.084213521341	158.262295055846	190.878246650831	44.8071136013274	111.445152070535	133.907163712032
Pirellula	395.787912036054	291.249718057409	150.717094137619	165.891316407718	190.854864160182	172.867088231263	109.923576034135	120.255478434702	342.24097834713	518.602761177444	351.579370770727	195.303188499332	854.73570781018	330.496753598697	575.020181661743	687.912584697259	1016.75709413647	940.461120494707	734.768978437805	1153.59509750846	1179.55895261487	740.408304308988	394.649223439579	493.49364285504	313.120061124577	223.611884959641	249.942002597355	232.383807871723	94.8633512205706	178.182743409341	562.834783631129	305.567969684748	219.650335300405	201.224673809598	197.372488947349	133.907163712032
Bremerella	7.97557505362325	0	0	8.2945658203859	0	0	0	0	11.408032611571	0	0	0	0	0	0	79.3745290035299	85.6474086516884	79.3298500172797	42.9330788736614	44.9452635392906	65.0791146270271	1.42660559597108	18.1364532830689	9.05004523035132	0	0	0	0	0	0	0	0	0	0	0	0
Planctomicrobium	46.8565034400366	31.6435392124458	25.1195156896032	57.025140015153	44.6879681936035	23.9354429858672	8.97335314564366	0	27.3792782677704	122.024179100575	72.8884061353946	36.974875492592	142.742582994457	31.2359736632915	269.865067205872	54.0667081618247	102.776890382026	64.3836463908357	49.066375855613	61.0794607072411	26.4383903172298	81.3165189703513	34.8219903034922	15.4383124517758	247.166346818173	458.31901611957	202.378412550843	248.875561978749	103.756790397499	226.601967161879	140.708695907782	107.131399730111	137.544618910158	185.745852747321	96.8635433884088	122.004304715407
Pir4 lineage	437.659681067576	359.057302084079	417.527085110972	419.912394657036	249.507822414286	207.440505877515	503.629445299251	229.41045116774	317.143306601674	1241.42654432182	376.590098366205	287.266340365523	190.896707378129	375.839296013152	352.900472499986	380.767668118383	479.625488449455	359.858595005921	607.196401213212	324.988828668717	348.783379954223	417.282136821539	384.49280960106	190.583305439163	305.436133244219	147.652122511519	193.052218424076	157.421289203425	108.203509985963	242.096118762691	155.784627612187	271.480706134259	242.808357872013	221.591543628383	126.547532491308	327.32862240719
Gemmata	134.587829029892	179.528651042039	112.019461859041	151.375826222043	67.962951627772	111.698733934047	81.8818474539984	79.5536241952647	62.7441793636406	205.91580223222	242.961353784649	182.030156271222	459.183971801445	203.537634838222	1049.35993440437	797.196356513713	671.720390711099	1494.6203626444	761.755485158393	1086.75342352695	934.495411597468	462.220213094628	505.64431753196	473.264129987196	453.351744941105	324.322581239174	406.62206392704	724.137930335756	646.256580190137	840.557724344064	698.518168970776	1241.75031505356	549.476717380884	181.672478783564	434.323630031898	266.326470049486
Schlesneria	0	3.87471908723826	19.6882690540133	13.4786694581271	11.1719920484009	26.5949366509635	0	0	9.12642608925681	12.7108519896432	3.57296108506836	7.58458984463426	41.2749637574333	0	37.3659323823515	58.6681301330438	24.4706881861967	25.2935753678283	68.6929261978583	74.9087725654844	24.4046679851352	69.9036742025827	101.564138385186	60.6885386035324	36.4986574316992	20.4835314466847	8.85988442042862	17.9910044803915	0	0	0	13.3914249662639	14.7369234546597	0	53.639489080678	0
Planctopirus	37.8839815047104	15.498876348953	7.46796412393608	55.9883192876048	20.4819854220683	21.2759493207708	28.0417285801364	20.3509271197189	18.2528521785136	28.811264509858	45.733901888875	23.7018432644821	92.008773375945	10.0761205365456	12.4553107941172	154.147636035841	40.3766355072245	125.318168867877	84.6394983509325	250.080056103232	218.625150700169	59.2041322327996	60.2130248997886	121.377077207065	27.5340749046152	5.12088286167117	23.7817950232558	0	7.41119931410708	0	11.7257246589818	0	11.2281321559312	33.4016665028077	22.9139565004838	17.8542884949376
Blastopirellula	0	0	0	0	0	0	3.36500742961637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tautonia	14.9542032255436	0	6.11015246503861	8.2945658203859	0	3.5459915534618	0	14.8006742688865	0	16.1004125202148	4.28755330208203	0	15.4781114090375	11.0837325902002	0	0	0	4.59883188505969	0	0	0	0	0	15.4383124517758	0	5.12088286167117	0	0	0	0	0	0	2.80703303898281	0	0	0
Bythopirellula	13.9572563438407	0	0	0	2.79299801210022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermogutta	0	0	0	0	0	0	0	0	0	0	0	4.74036865289641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86523882535339	0	0	0	0	0	0	4.07337396375704	0	0
Pir2 lineage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02531056813508	0	0	0	0	0
Candidatus Nostocoida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45106647841434	0	0	0	0	0	3.56651398992769	0	2.66177800892686	0	0	4.19678735704513	0	0	0	0	0	0	0	0	0
Singulisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20163661681572	0	0	0	0	0	0	0	0	0	0	0
Tundrisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.1123867375517	0	0	0	5.12088286167117	1.86523882535339	0	0	0	0	0	0	0	0	0
Aquisphaera	0	0	0	3.11046218264471	0	0	0	0	0	0	0	0	4.2994753913993	0	0	0	0	0	0	0	0	5.7064223838843	5.80366505058204	6.92062282320984	0	0	4.66309706338348	0	0	0	0	0	0	4.07337396375704	0	11.9028589966251
Isosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90183252529102	0	0	0	0	0	0	0	0	0	0	0	0	0
Fimbriiglobus	49.8473440851453	54.8918537358754	144.60694167258	30.0678010988989	37.2399734946696	46.0978901950034	22.4333828641092	96.204382747762	15.9712456561994	71.1807711420021	79.3197360885176	50.247907720702	193.476392612968	58.4414991119647	209.664398367639	568.275613445562	389.083942160527	118.419921040287	753.16886938366	668.416739815091	716.887122063346	525.704162115341	264.792217932805	237.430598396276	213.86932600329	109.245501048985	370.249906832648	101.949025388885	278.661094210426	106.522292255584	77.0547620447378	194.784363145656	106.667255481347	142.568088731496	169.250815060392	74.3928687289068
Abditibacterium	60.8137597838773	49.7255616195577	29.8718564957443	65.319705835539	49.3429648804372	59.3953585204852	47.1101040146292	70.3032027772107	73.0114087140545	82.1968428663595	121.480676892324	49.2998339901227	38.6952785225937	138.042851350675	11.4173682279407	8.05248844963347	18.3530161396475	6.89824782758954	4.90663758556131	12.6768692033897	9.15175049442569	2.13990839395661	62.3893992937569	91.565163507084	61.4714230428618	34.1392190778078	34.9732279753761	28.4857570939531	23.7158378051427	21.3044584511168	36.8522774996572	8.52181588762246	61.7547268576217	47.2511379795816	63.5341521149778	37.1964343644534
Roseimicrobium	227.303889028263	232.483145234296	270.204520120596	149.302184766946	195.509860847015	85.9902951714487	94.2202080292585	164.657501241362	112.939522854553	495.723227596086	219.379810623197	123.249584975307	120.38531095918	204.545246891876	126.628993073525	87.4270174531634	176.188954940616	80.4795579885446	96.9060923148358	21.8964104422185	160.664064235473	89.8761525461777	151.620749446456	175.144992987387	116.539572852092	46.9414262319857	60.1539521176469	47.9760119477106	134.883827516749	114.26936805599	127.307867726089	153.392685977204	124.912970234735	179.22845440531	19.2685543299523	102.662158845891
ADurb.Bin118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.91465592912163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brevifollis	30.9053533327901	29.7061796688267	22.4038923718082	16.5891316407718	35.3779748199361	40.7789028648107	0	18.5008428361081	0	28.811264509858	11.4334754722188	18.0134008810064	65.3520259492693	28.2131375023278	0	135.741948150964	15.9059473210278	59.784814505776	3.67997818917098	34.5732796456082	77.2814486195947	49.9311958589876	50.0566110612701	96.3563639231523	11.5258918205366	0	3.73047765070679	0	0	0	0	24.348045393207	10.5263738961855	10.5907723057683	0	16.3664311203595
Prosthecobacter	143.560350965219	189.215448760135	39.3765381080266	186.627730958683	17.6889874099681	256.197889737615	59.4484645898893	9.25042141805404	54.7585565355409	152.530223875719	50.7360474079707	49.2998339901227	367.1751984255	166.255988853003	69.5421519338208	165.651190963888	47.7178419630835	104.623425385108	51.5196946483937	123.311364069336	115.922172929392	219.697261779546	217.637439396826	88.9033854981571	186.335251098675	114.366383910656	31.2427503246693	76.4617690416637	19.2691182166784	69.7236822036551	78.7298655674495	47.4786885167537	87.018024208467	194.707275467586	80.7196194903407	358.573627273331
Estrella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.32425520372086	0	0	0	0	0	0	0	0	0	0	0
Candidatus Rhabdochlamydia	0	0	2.71562331779494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LD29	47.8534503217395	13.5615168053339	9.50468161228228	12.4418487305788	8.37899403630066	25.7084387625981	17.9467062912873	0	11.408032611571	18.6425829181434	13.5772521232598	14.2211059586892	0	13.0989566975093	0	0	3.6706032279295	0	0	0	4.0674446641892	0	0	2.12942240714149	3.84196394017886	8.53480476945195	14.9219106028271	16.4917541070255	5.92895945128566	0	20.1012422725403	21.9132408538863	2.80703303898281	10.5907723057683	0	0
DEV008	74.771016127718	20.6651684652707	25.7984215190519	77.7615545661178	9.3099933736674	5.3189873301927	23.5550520073146	5.55025285083242	29.6608847900846	72.0281612746449	5.71673773610938	6.63651611405498	380.933519677978	28.2131375023278	70.5800944999973	362.361980233506	309.554205555388	172.456195689739	250.238516863627	493.245456277343	201.338510877365	282.467908002273	366.356356317991	244.883576821271	75.5586241568509	11.0952462002875	44.2994221021431	308.845576913387	163.046384910356	240.15934981259	174.210766362016	41.391677168452	186.667697092357	95.3169507519146	77.0742173198092	368.988628895378
DEV114	12.9603094621378	0	0	7.25774509283766	1.86199867473348	0	5.60834571602729	0	3.4224097834713	213.542313426006	4.28755330208203	0	120.38531095918	13.0989566975093	12.4553107941172	138.042659136574	84.4238742423786	51.7368587069216	121.439280242642	118.701593449921	126.090784589865	109.848630889773	61.6639411624342	53.2355601785372	35.858330108336	9.38828524639715	32.175369737346	16.4917541070255	40.0204762961782	0	0	4.86960907864141	12.6316486754226	11.4054470985197	27.0801304096627	58.0264376085473
SH3-11	0	0	0	4.14728291019295	5.58599602420044	0	5.60834571602729	0	0	0	10.0042910381914	13.27303222811	63.6322357927096	8.06089642923651	72.6559796323501	19.5560433776813	55.0590484189425	32.1918231954179	31.8931443061485	84.1283138043132	8.13488932837839	65.6238574146695	31.9201577782012	20.2295128678441	5.12261858690515	9.38828524639715	18.1860785471956	67.466266801468	22.2335979423212	83.2810648543658	0	0	3.50879129872851	10.5907723057683	3.64540217053151	65.465724481438
Oikopleura	23.9267251608698	18.7278089216516	15.6148340773209	271.647030617638	116.374917170843	117.017721264239	94.2202080292585	48.102191373881	12.5488358727281	54.2329684891444	52.8798240590117	28.4422119173785	127.264471585419	90.6850848289107	15.5691384926465	132.29088167255	121.129906521674	62.0842304483059	163.145699719913	305.397303536206	148.461730242906	92.0160609401343	98.6623058598946	55.8973381874641	48.6648765755989	12.8022071541779	10.2588135394437	5.99700149346382	0	5.81030685030459	313.244358747086	20.695838584226	43.5090121042335	0	45.8279130009676	52.0750081102348
ADurb.Bin063-1	0	0	0	10.3682072754824	5.58599602420044	7.97848099528905	0	18.5008428361081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765.522309879243	0	122.807695455498	0	0	16.3664311203595
Terrimicrobium	28.9114595693843	12.2699437762545	22.4038923718082	0	11.1719920484009	21.2759493207708	13.4600297184655	16.6507585524973	21.6752619619849	27.9638743772151	32.8712419826289	20.8576220727442	112.646255254662	37.2816459852189	52.935070874998	163.350479978279	116.235768884434	55.1859826207163	50.2930352520034	85.2807564591668	175.916981726183	136.954137213223	98.6623058598946	116.053521189211	42.2616033419675	51.2088286167117	37.3047765070679	52.4737630678084	13.3401587653927	25.1779963513199	13.4008281816935	53.5656998650555	103.860222442364	43.992438808576	26.5593586710153	142.834307959501
Chthoniobacter	530.375741065946	1228.28595065453	484.738762226396	428.206960477422	676.83651826562	738.45274100842	393.705869265116	447.720396633815	641.131432770291	2270.15816535028	854.652291548352	774.576237883274	467.782922584244	814.150539352888	525.198938485274	458.991841629108	686.402803622817	405.846913856518	332.424696421778	231.640973625575	564.357947156251	715.442706379494	354.023568085504	274.163134919467	1555.35506844908	1053.19490855037	852.880452892839	770.614691910101	495.068114182353	993.562471402084	732.02023942501	437.047414808066	725.618040577055	1300.22096923125	1480.03328123579	1093.57517031493
Candidatus Xiphinematobacter	17.9450438706523	25.1856740670487	8.82577578283355	30.0678010988989	17.6889874099681	21.2759493207708	24.6767211505201	49.9522756574918	50.1953434909124	38.9799461015726	36.4442030676973	20.8576220727442	18.0577966438771	24.1826892877095	13.4932533602936	0	15.9059473210278	31.0421152241529	0	4.60977061941442	3.0505834981419	12.1261475657541	4.35274878793653	0	11.5258918205366	11.9487266772327	27.5122726739625	0	14.8223986282142	9.68384475050765	16.7510352271169	0	149.474509325834	25.2549185752936	37.4955651826099	78.8564408526412
FukuN18 freshwater group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11382769852929	4.60142197121912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ellin516	39.8778752681163	9.68679771809565	33.266385642988	14.5154901856753	28.8609794583689	19.5029535440399	32.5284051529583	0	15.9712456561994	7.62651119378594	12.1480676892324	0	0	22.1674651804004	0	0	0	0	0	0	4.0674446641892	0	0	0	0	0	0	0	0	0	11.7257246589818	0	0	0	0	0
RS25G	10.966415698732	0	0	12.4418487305788	3.72399734946696	0	0	0	0	5.93173092850017	0.714592217013672	0	17.1979015655972	0	0	21.8567543632908	0	13.7964956551791	46.6130570628324	39.1830502650226	67.1128369591217	114.841750475672	35.547448434815	52.1708489749665	0	0	3.26416794436844	0	0	0	15.0759317044052	0	0	14.6641462695253	0	5.95142949831254
Ellin517	441.647468594387	235.712077806994	382.902887809086	345.261302273563	338.883758801493	582.429112656101	219.84715206827	175.758006943027	490.545402297553	671.980375185805	578.819695781075	494.894487362386	247.6497825446	747.648143811686	791.950177992617	172.553323920717	346.260237834683	325.367355867973	279.678342376994	191.305480705699	139.30997974848	258.215612870765	201.677360507726	493.49364285504	306.076460567583	388.333617010064	289.112017929776	796.101948257322	500.997073633639	484.192237525382	321.619876360645	239.828247123089	779.653426577474	499.395647956613	610.865249433352	443.381497624284
Pedosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.731864764703	119.636971251697	15.9059473210278	103.473717413843	88.3194765401035	35.7257223004618	99.6523942726353	0.713302797985538	0	13.3088900446343	72.9973148633983	51.2088286167117	31.7090600310077	10.4947526135617	0	17.4309205509138	0	0	28.0703303898281	33.4016665028077	18.7477825913049	28.2692901169846
Candidatus Udaeobacter	0	0	0	9.33138654793414	0	0	7.8516840024382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84633077784091	7.9800394445503	0	0	0	0	0	0	0	0	0	0	0	0	0
Tuwongella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99311958589876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zavarzinella	2.99084064510872	5.16629211631768	10.8624932711797	0	0	19.5029535440399	0	0	0	0	0	0	26.6567474266756	0	0	196.710789269618	26.9177570048164	203.498310913891	212.212075575526	135.988233272725	105.753561268919	84.1697301622934	15.9600788891006	51.1061377713957	0	0	6.99464559507522	0	0	17.4309205509138	0	0	4.21054955847421	0	5.20771738647359	0
Telmatocola	0	0	0	5.18410363774119	0	0	5.60834571602729	0	0	5.93173092850017	0	0	30.9562228180749	0	6.22765539705858	9.20284394243825	12.2353440930983	9.19766377011939	7.35995637834196	3.45732796456082	8.13488932837839	18.545872747624	21.0382858083599	70.2709394356691	6.40327323363143	15.3626485850135	0	10.4947526135617	5.92895945128566	0	13.4008281816935	0	6.31582433771131	0	0	0
Candidatus Renichlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7337396375704	0	0
Symbiobacterium	0	5.16629211631768	2.71562331779494	6.22092436528942	0	0	11.2166914320546	3.70016856722161	5.70401630578551	3.38956053057153	0	1.89614746115857	0	5.03806026827282	0	0	0	0	0	0	0	0	0	0	12.1662191438997	9.38828524639715	13.0566717774737	0	4.44671958846425	11.6206137006092	5.02531056813508	2.4348045393207	3.50879129872851	12.2201218912711	5.72848912512095	4.46357212373441
Thermaerobacter	5.98168129021744	12.2699437762545	8.14686995338481	11.4050280030306	1.86199867473348	8.8649788836545	15.7033680048764	12.9505899852757	14.8304423950423	5.93173092850017	22.1523587274238	18.9614746115857	0	10.0761205365456	9.34148309558787	0	0	0	0	0	0	0	0	0	8.96458252708401	6.82784381556156	6.06202618239853	10.4947526135617	7.41119931410708	9.68384475050765	15.0759317044052	8.52181588762246	5.61406607796561	19.5521950260338	5.72848912512095	5.95142949831254
Blastocatella	41.8717690315221	32.2893257269855	103.193686076208	12.4418487305788	10.2409927110341	135.634176919914	10.0950222888491	0	50.1953434909124	23.7269237140007	17.1502132083281	16.1172534198478	63.6322357927096	10.0761205365456	56.0488985735272	12.6539104208526	12.2353440930983	11.4970797126492	51.5196946483937	16.1341971679505	42.7081689739865	0	0	18.632446062488	77.4796061269404	64.8645162478348	48.0298997528499	86.9565216552254	0	91.0281406547719	11.7257246589818	29.2176544718484	57.5441772991475	122.201218912711	75.5119021038671	154.737166956126
Arenimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4932533602936	0	0	0	0	0	30.0953841980677	0	0	0	0	0	0	17.0436317752449	0	0	0	0
Stenotrophobacter	155.523713545653	128.511516393402	59.7437129914886	111.97663857521	316.539774704692	197.689029105495	179.467062912873	316.364412497448	266.947963110762	40.6747263668583	65.0278917482442	1690.41546162286	122.10510111574	97.7383692044927	956.983046014669	89.7277284387729	112.565165656505	100.024593500048	185.225568854939	29.9635090261938	53.8936418005068	29.9587175153926	39.1747390914288	53.7679157803226	114.618590882003	148.505602988464	103.054445100775	3653.67315989283	1009.40534658138	1837.99373364635	112.231936021683	253.219672089353	1153.69057902193	24.4402437825422	149.982260730439	7.43928687289068
JGI 0001001-H03	1338.899662127	424.927526567129	1272.26952438693	944.543682796444	65.1699536156718	269.495358063097	699.921545360206	386.667615274659	312.580093557046	466.064572953585	251.536460388813	306.227814977108	142.742582994457	253.91823752095	337.33133400734	9.20284394243825	90.5415462889277	41.3894869655372	100.586070504007	46.0977061941442	38.6407243097973	86.30963855625	51.5075273239156	137.347745260626	205.545070799569	150.212563942354	288.179398517099	530.734632171548	0	679.805901485637	187.61159454371	122.957629235696	304.563084729634	235.441015105157	235.909597607254	153.249309581548
Aridibacter	12.9603094621378	52.3087076777165	31.9085739840905	54.9514985600566	14.8959893978678	68.2603374041397	14.581698861671	24.0510956869405	22.816065223142	51.6907980912158	15.0064365572871	49.2998339901227	39.5551736008735	12.0913446438548	9.34148309558787	0	34.2589634606754	39.0900710230074	36.7997818917098	34.5732796456082	0	19.2591755456095	10.1564138385186	37.264892124976	103.733026384829	29.8718166930818	242.481047295941	38.9805097075148	20.7513580794998	46.4824548024367	43.552691590504	46.2612862470934	50.5265947016905	919.767841016339	70.8249564560409	14.8785737457814
Brevitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0674446641892	0	0	0	0	0	0	0	0	0	0	0	12.6316486754226	0	0	0
Sumerlaea	197.395482577175	233.774718263375	126.276484277465	70.5038094732801	66.1009529530385	62.0548521855815	116.653590893368	48.102191373881	112.939522854553	255.064429925507	239.38839269958	59.7286450264948	87.7092979845457	51.3882147363828	908.199745404377	51.7659971762151	99.1062871540966	87.3778058161342	165.599018512694	108.329609556239	131.175090420102	40.6582594851756	47.8802366673018	47.9120041606835	705.000383022821	162.161290619587	235.020091994527	1367.31634050975	664.043458543994	582.96745398056	1095.51770385345	513.743757796669	2050.53763497694	333.201990235326	505.148586487938	252.935753678283
Methylobacillus	114.648891395834	261.543538388583	163.616304897145	175.222702955652	222.508841630651	128.54219381299	242.280534932379	140.606405554421	128.910768510752	124.566349498504	171.502132083281	169.705197773692	216.693559726525	82.6241883996742	24.9106215882343	965.148258463211	546.919880961496	361.008302977186	1306.3922571557	1540.81582953927	1231.41887208328	223.977078567459	781.318407434607	1309.06242479023	610.872266488439	827.022582159894	788.529713418147	56.9715141879063	14.8223986282142	11.6206137006092	36.8522774996572	36.5220680898106	20.3509895326253	2162.96157475499	122.381358582129	307.986476537674
Thermosporothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90213295682869	0	0	0	0	0	0	0	3.7264892124976	0	0	0	0	0	7.74707580040612	0	0	0	0	0	0
UBA12409	10.966415698732	60.7039323667328	17.6515515656671	6.22092436528942	8.37899403630066	2.65949366509635	31.4067360097528	37.0016856722161	46.7729337074411	44.9116770300727	14.2918443402734	33.1825805702749	49.8739145402319	35.2664218779097	107.946026882349	56.3674191474343	0	2.29941594252985	121.439280242642	0	70.1634204572636	53.4977098489153	60.9384830311114	20.7618684696295	75.5586241568509	35.8461800316982	62.0191909430003	205.397301151136	13.3401587653927	79.4075269541627	31.8269669315222	47.4786885167537	44.2107703639792	43.1777640158246	132.796793355077	80.3442982272193
OLB13	0	9.04101120355594	5.43124663558987	0	19.5509860847015	8.8649788836545	47.1101040146292	0	10.2672293504139	30.5060447751437	113.620162505174	9.48073730579283	10.3187409393583	18.1370169657821	9.34148309558787	0	6.11767204654917	0	0	27.6586237164865	0	8.55963357582645	0	10.1147564339221	49.305203898962	12.8022071541779	41.501563864113	13.4932533602936	0	15.4941516008122	10.0506211362702	8.52181588762246	7.01758259745702	61.1006094563555	30.2047608415468	43.1478638627659
